device,date,hour,power,current,voltage,energy,isOn
fan,11/13/2025,8,4.49,0.3,0.64,0.00986,True
fan,11/13/2025,9,0.53,0.4,0.7,0.00825,True
fan,11/13/2025,10,0.51,0.04,0.28,0.00878,True
fan,11/13/2025,11,2.39,0.35,0.23,0.00927,True
fan,11/13/2025,12,4.97,0.23,1.56,0.00876,True
fan,11/13/2025,13,4.96,0.37,1.89,0.00977,True
fan,11/13/2025,14,3.4,0.42,1.37,0.0048,True
fan,11/13/2025,15,4.65,0.02,0.2,0.00488,True
fan,11/13/2025,16,1.34,0.19,0.49,0.00589,True
fan,11/13/2025,17,1.23,0.32,1.26,0.00927,True
fan,11/13/2025,18,2.92,0.46,1.13,0.00153,True
fan,11/13/2025,19,1.65,0.32,0.86,0.0094,True
fan,11/13/2025,20,3.25,0.38,1.52,0.00901,True
fan,11/13/2025,21,2.97,0.15,1.75,0.00705,True
fan,11/13/2025,22,3.8,0.08,1.75,0.00854,True
fan,11/13/2025,23,3.21,0.36,0.65,0.00237,True
fan,11/12/2025,0,4.78,0.44,0.82,0.0055,True
fan,11/12/2025,1,1.05,0.34,0.26,0.0098,True
fan,11/12/2025,2,4.31,0.4,1.32,0.00818,True
fan,11/12/2025,3,4.28,0.2,0.49,0.0051,True
fan,11/12/2025,4,2.27,0.41,0.77,6e-05,True
fan,11/12/2025,5,1.38,0.24,1.69,0.00967,True
fan,11/12/2025,6,0.47,0.29,1.63,0.00108,True
fan,11/12/2025,7,0.84,0.2,0.12,0.00584,True
fan,11/12/2025,8,1.72,0.28,0.07,0.00743,True
fan,11/12/2025,9,1.65,0.04,1.3,0.00079,True
fan,11/12/2025,10,4.29,0.37,1.31,0.00529,True
fan,11/12/2025,11,3.64,0.02,1.91,0.00733,True
fan,11/12/2025,12,4.02,0.24,1.43,0.00662,True
fan,11/12/2025,13,2.12,0.19,1.05,0.00352,True
fan,11/12/2025,14,1.67,0.35,1.53,0.00117,True
fan,11/12/2025,15,4.76,0.35,1.83,0.00324,True
fan,11/12/2025,16,4.34,0.15,0.2,0.00467,True
fan,11/12/2025,17,0.33,0.18,1.58,0.00253,True
fan,11/12/2025,18,2.81,0.24,1.56,0.00092,True
fan,11/12/2025,19,1.39,0.1,1.47,0.00622,True
fan,11/12/2025,20,1.57,0.13,0.26,0.00208,True
fan,11/12/2025,21,4.52,0.09,0.87,0.00792,True
fan,11/12/2025,22,1.65,0.1,0.6,0.00456,True
fan,11/12/2025,23,0.88,0.36,1.36,0.00989,True
fan,11/11/2025,0,2.67,0.05,0.75,0.00163,True
fan,11/11/2025,1,3.33,0.43,0.8,0.00688,True
fan,11/11/2025,2,3.19,0.33,0.05,0.00698,True
fan,11/11/2025,3,3.38,0.29,1.48,0.00739,True
fan,11/11/2025,4,3.87,0.45,0.41,0.00402,True
fan,11/11/2025,5,2.03,0.29,0.09,0.0014,True
fan,11/11/2025,6,3.11,0.11,0.56,0.00526,True
fan,11/11/2025,7,1.26,0.4,0.46,0.00237,True
fan,11/11/2025,8,4.78,0.14,0.36,0.00984,True
fan,11/11/2025,9,0.71,0.45,1.53,0.00115,True
fan,11/11/2025,10,3.29,0.2,1.12,0.00462,True
fan,11/11/2025,11,3.91,0.41,0.75,0.00602,True
fan,11/11/2025,12,0.01,0.5,0.63,0.00267,True
fan,11/11/2025,13,0.03,0.0,0.18,0.0046,True
fan,11/11/2025,14,2.15,0.07,0.98,0.0059,True
fan,11/11/2025,15,3.87,0.38,0.07,0.00228,True
fan,11/11/2025,16,2.24,0.04,1.07,0.00676,True
fan,11/11/2025,17,4.56,0.34,1.37,0.00806,True
fan,11/11/2025,18,4.36,0.5,0.92,0.00926,True
fan,11/11/2025,19,4.74,0.01,0.27,0.00396,True
fan,11/11/2025,20,2.34,0.2,1.04,0.00034,True
fan,11/11/2025,21,4.61,0.35,0.22,0.00865,True
fan,11/11/2025,22,1.56,0.13,0.5,0.00558,True
fan,11/11/2025,23,2.01,0.05,0.92,9e-05,True
fan,11/10/2025,0,0.54,0.13,1.23,0.00634,True
fan,11/10/2025,1,1.35,0.31,0.01,0.00647,True
fan,11/10/2025,2,0.78,0.17,1.25,0.00642,True
fan,11/10/2025,3,4.75,0.1,1.98,0.00116,True
fan,11/10/2025,4,1.43,0.46,0.61,0.00454,True
fan,11/10/2025,5,2.88,0.14,0.52,0.00659,True
fan,11/10/2025,6,4.26,0.45,0.21,0.0013,True
fan,11/10/2025,7,3.59,0.28,0.23,0.00359,True
fan,11/10/2025,8,2.73,0.08,0.41,0.00102,True
fan,11/10/2025,9,3.06,0.22,0.0,0.00891,True
fan,11/10/2025,10,1.04,0.41,0.81,0.00556,True
fan,11/10/2025,11,3.43,0.26,1.62,0.0046,True
fan,11/10/2025,12,1.69,0.26,1.73,0.00036,True
fan,11/10/2025,13,2.18,0.11,0.52,0.00178,True
fan,11/10/2025,14,2.76,0.43,1.2,0.00487,True
fan,11/10/2025,15,4.93,0.49,1.19,0.00884,True
fan,11/10/2025,16,4.15,0.35,1.32,0.00098,True
fan,11/10/2025,17,2.83,0.24,0.32,0.00624,True
fan,11/10/2025,18,3.55,0.44,0.41,0.00793,True
fan,11/10/2025,19,0.44,0.01,1.49,0.0055,True
fan,11/10/2025,20,4.54,0.45,0.09,0.00474,True
fan,11/10/2025,21,3.26,0.1,0.11,0.00627,True
fan,11/10/2025,22,4.88,0.11,1.71,0.00094,True
fan,11/10/2025,23,0.22,0.25,1.42,0.00176,True
fan,11/9/2025,0,4.52,0.19,1.47,0.00693,True
fan,11/9/2025,1,1.63,0.2,0.34,0.00067,True
fan,11/9/2025,2,0.8,0.43,1.68,0.0022,True
fan,11/9/2025,3,0.2,0.43,0.27,0.00948,True
fan,11/9/2025,4,1.69,0.47,1.12,0.00988,True
fan,11/9/2025,5,1.05,0.26,0.38,0.0031,True
fan,11/9/2025,6,0.93,0.29,0.25,0.00171,True
fan,11/9/2025,7,2.8,0.17,1.47,0.00606,True
fan,11/9/2025,8,4.83,0.21,1.65,0.0015,True
fan,11/9/2025,9,3.23,0.29,1.89,0.00833,True
fan,11/9/2025,10,3.07,0.21,1.57,0.00674,True
fan,11/9/2025,11,0.92,0.42,0.37,0.0003,True
fan,11/9/2025,12,2.24,0.07,0.62,0.0037,True
fan,11/9/2025,13,3.92,0.0,0.81,0.00921,True
fan,11/9/2025,14,2.01,0.06,0.17,0.00949,True
fan,11/9/2025,15,1.09,0.36,0.91,0.00927,True
fan,11/9/2025,16,1.89,0.29,1.02,0.00806,True
fan,11/9/2025,17,0.27,0.22,1.63,0.00041,True
fan,11/9/2025,18,2.34,0.28,0.58,0.00192,True
fan,11/9/2025,19,0.19,0.34,0.39,0.00906,True
fan,11/9/2025,20,0.18,0.2,1.82,0.00089,True
fan,11/9/2025,21,3.12,0.4,0.88,0.00534,True
fan,11/9/2025,22,0.08,0.15,0.38,0.00787,True
fan,11/9/2025,23,3.59,0.32,1.44,0.00052,True
pump,12/8/2025,0,99.89,0.47,218.77,0.00121,True
pump,12/8/2025,1,104.55,0.36,219.81,0.00764,True
pump,12/8/2025,2,103.16,0.37,218.49,0.0049,True
pump,12/8/2025,3,98.32,0.25,220.93,0.00508,True
pump,12/8/2025,4,102.43,0.28,221.71,0.00893,True
pump,12/8/2025,5,96.91,0.27,219.48,0.0054,True
pump,12/8/2025,6,103.09,0.12,218.59,0.00978,True
pump,12/8/2025,7,99.96,0.2,221.28,0.00114,True
pump,12/8/2025,8,100.3,0.0,218.29,0.00851,True
pump,12/8/2025,9,101.58,0.4,220.21,0.00427,True
pump,12/8/2025,10,95.09,0.27,219.9,0.00779,True
pump,12/8/2025,11,101.7,0.12,221.05,0.00291,True
pump,12/8/2025,12,95.24,0.34,219.46,0.00739,True
pump,12/8/2025,13,103.7,0.07,221.03,0.00938,True
pump,12/8/2025,14,100.9,0.27,221.47,0.00618,True
pump,12/8/2025,15,95.65,0.15,221.98,0.00132,True
pump,12/8/2025,16,95.23,0.21,220.67,0.00795,True
pump,12/8/2025,17,100.39,0.27,219.12,0.00817,True
pump,12/8/2025,18,100.16,0.21,221.28,0.00214,True
pump,12/8/2025,19,98.2,0.3,218.49,0.0036,True
pump,12/8/2025,20,100.0,0.28,219.09,0.00126,True
pump,12/8/2025,21,103.96,0.12,219.8,0.00168,True
pump,12/8/2025,22,98.36,0.1,221.11,0.00374,True
pump,12/8/2025,23,100.45,0.3,220.89,0.00841,True
pump,12/7/2025,0,103.35,0.22,221.72,0.0094,True
pump,12/7/2025,1,97.47,0.33,219.99,0.00161,True
pump,12/7/2025,2,98.3,0.1,218.81,0.00778,True
pump,12/7/2025,3,96.85,0.26,220.49,0.00316,True
pump,12/7/2025,4,100.78,0.14,221.55,0.00831,True
pump,12/7/2025,5,96.9,0.26,218.44,0.00047,True
pump,12/7/2025,6,95.21,0.12,221.43,0.00232,True
pump,12/7/2025,7,96.91,0.27,218.27,0.00677,True
pump,12/7/2025,8,95.16,0.23,220.29,0.00496,True
pump,12/7/2025,9,102.65,0.38,218.06,0.00751,True
pump,12/7/2025,10,97.75,0.21,218.84,0.0036,True
pump,12/7/2025,11,98.69,0.1,218.42,0.00527,True
pump,12/7/2025,12,98.74,0.19,219.78,0.00881,True
pump,12/7/2025,13,96.31,0.07,219.97,0.00028,True
pump,12/7/2025,14,95.73,0.41,218.52,0.00143,True
pump,12/7/2025,15,98.64,0.3,219.47,0.00736,True
pump,12/7/2025,16,104.75,0.14,220.16,0.00491,True
pump,12/7/2025,17,95.19,0.1,221.44,0.00014,True
pump,12/7/2025,18,101.44,0.35,220.18,0.00603,True
pump,12/7/2025,19,102.72,0.44,220.19,0.00827,True
pump,12/7/2025,20,102.76,0.49,218.48,0.00907,True
pump,12/7/2025,21,99.48,0.44,220.71,0.00942,True
pump,12/7/2025,22,99.72,0.23,219.9,0.00323,True
pump,12/7/2025,23,95.63,0.2,218.84,0.00934,True
pump,12/6/2025,0,97.32,0.42,220.54,0.00166,True
pump,12/6/2025,1,98.03,0.11,220.57,0.00146,True
pump,12/6/2025,2,104.21,0.16,219.19,0.00218,True
pump,12/6/2025,3,102.64,0.41,220.31,0.00505,True
pump,12/6/2025,4,104.59,0.04,218.33,0.00568,True
pump,12/6/2025,5,99.72,0.1,221.33,0.00085,True
pump,12/6/2025,6,104.42,0.39,219.25,0.00064,True
pump,12/6/2025,7,100.32,0.25,221.05,0.00322,True
pump,12/6/2025,8,98.05,0.45,221.27,0.00973,True
pump,12/6/2025,9,99.64,0.49,220.18,0.00288,True
pump,12/6/2025,10,97.61,0.4,220.7,0.00599,True
pump,12/6/2025,11,99.2,0.16,220.67,0.00546,True
pump,12/6/2025,12,98.03,0.47,221.2,0.00233,True
pump,12/6/2025,13,101.72,0.39,220.19,0.00495,True
pump,12/6/2025,14,102.74,0.22,220.11,0.0041,True
pump,12/6/2025,15,104.01,0.14,220.01,0.00832,True
pump,12/6/2025,16,99.61,0.38,221.07,0.00732,True
pump,12/6/2025,17,97.84,0.36,221.84,0.00348,True
pump,12/6/2025,18,101.08,0.09,220.0,0.00727,True
pump,12/6/2025,19,101.49,0.11,219.99,0.00893,True
pump,12/6/2025,20,103.48,0.24,220.11,0.00195,True
pump,12/6/2025,21,96.52,0.24,220.35,0.00725,True
pump,12/6/2025,22,99.42,0.29,218.81,0.00345,True
pump,12/6/2025,23,99.95,0.33,221.04,0.00061,True
pump,12/5/2025,0,95.24,0.08,221.57,0.00881,True
pump,12/5/2025,1,102.2,0.26,218.83,0.00489,True
pump,12/5/2025,2,104.62,0.14,221.96,0.00012,True
pump,12/5/2025,3,99.76,0.15,218.47,0.00275,True
pump,12/5/2025,4,100.69,0.49,220.68,0.00113,True
pump,12/5/2025,5,101.28,0.5,218.47,0.00361,True
pump,12/5/2025,6,96.99,0.17,220.28,0.00738,True
pump,12/5/2025,7,100.32,0.29,221.35,0.00597,True
pump,12/5/2025,8,99.27,0.01,218.93,0.0035,True
pump,12/5/2025,9,103.46,0.09,219.86,0.00646,True
pump,12/5/2025,10,96.89,0.22,219.25,0.0026,True
pump,12/5/2025,11,103.25,0.05,221.24,0.00093,True
pump,12/5/2025,12,100.03,0.03,219.46,0.00919,True
pump,12/5/2025,13,96.15,0.44,221.47,0.00783,True
pump,12/5/2025,14,99.75,0.19,219.85,0.00625,True
pump,12/5/2025,15,99.01,0.28,219.79,0.00174,True
pump,12/5/2025,16,101.52,0.47,218.29,0.00655,True
pump,12/5/2025,17,101.84,0.31,219.54,0.00644,True
pump,12/5/2025,18,95.73,0.37,219.68,0.00962,True
pump,12/5/2025,19,98.94,0.35,219.65,0.00816,True
pump,12/5/2025,20,103.25,0.36,218.28,0.00678,True
pump,12/5/2025,21,101.12,0.29,220.51,0.00346,True
pump,12/5/2025,22,100.43,0.19,218.65,0.00428,True
pump,12/5/2025,23,100.91,0.23,218.02,0.00829,True
pump,12/4/2025,0,95.57,0.31,219.17,0.0016,True
pump,12/4/2025,1,96.79,0.19,218.56,0.007,True
pump,12/4/2025,2,103.41,0.36,219.33,0.00863,True
pump,12/4/2025,3,100.52,0.22,219.01,9e-05,True
pump,12/4/2025,4,102.65,0.03,221.93,0.00236,True
pump,12/4/2025,5,103.45,0.44,219.67,0.00611,True
pump,12/4/2025,6,101.27,0.42,218.35,0.00324,True
pump,12/4/2025,7,100.82,0.23,220.46,0.00939,True
pump,12/4/2025,8,96.5,0.32,220.92,0.00259,True
pump,12/4/2025,9,96.72,0.11,221.86,0.00819,True
pump,12/4/2025,10,99.97,0.3,220.7,0.0006,True
pump,12/4/2025,11,99.07,0.31,218.31,0.00669,True
pump,12/4/2025,12,95.25,0.34,220.33,0.00664,True
pump,12/4/2025,13,103.53,0.05,219.64,0.00683,True
pump,12/4/2025,14,96.41,0.3,218.76,0.00727,True
pump,12/4/2025,15,103.23,0.4,221.24,0.0034,True
pump,12/4/2025,16,95.57,0.09,220.48,0.00477,True
pump,12/4/2025,17,99.42,0.08,218.72,0.00711,True
pump,12/4/2025,18,99.08,0.23,221.93,0.00928,True
pump,12/4/2025,19,102.6,0.3,219.76,0.00239,True
pump,12/4/2025,20,98.67,0.34,220.96,0.00634,True
pump,12/4/2025,21,103.47,0.21,219.08,0.00489,True
pump,12/4/2025,22,95.33,0.08,221.31,0.00679,True
pump,12/4/2025,23,104.12,0.38,218.12,0.00016,True
pump,12/3/2025,0,98.91,0.3,218.82,0.00991,True
pump,12/3/2025,1,99.08,0.29,218.09,0.0072,True
pump,12/3/2025,2,101.53,0.1,219.88,0.00602,True
pump,12/3/2025,3,102.54,0.24,221.79,0.00932,True
pump,12/3/2025,4,99.11,0.17,221.22,0.00556,True
pump,12/3/2025,5,102.21,0.26,221.29,0.00654,True
pump,12/3/2025,6,98.08,0.37,221.46,0.00882,True
pump,12/3/2025,7,95.6,0.01,220.39,4e-05,True
pump,12/3/2025,8,95.46,0.35,218.2,0.00097,True
pump,12/3/2025,9,101.09,0.43,221.13,0.00932,True
pump,12/3/2025,10,103.91,0.04,219.86,0.00886,True
pump,12/3/2025,11,100.87,0.31,221.33,0.0084,True
pump,12/3/2025,12,102.47,0.18,221.75,0.00865,True
pump,12/3/2025,13,95.62,0.38,218.02,0.00238,True
pump,12/3/2025,14,95.72,0.02,220.36,0.00782,True
pump,12/3/2025,15,97.66,0.04,218.19,0.00212,True
pump,12/3/2025,16,98.75,0.26,221.9,0.00652,True
pump,12/3/2025,17,96.62,0.1,221.75,0.00219,True
pump,12/3/2025,18,103.07,0.43,219.03,0.00242,True
pump,12/3/2025,19,97.05,0.47,220.29,0.00379,True
pump,12/3/2025,20,101.11,0.19,221.9,0.00931,True
pump,12/3/2025,21,100.13,0.05,219.18,0.00129,True
pump,12/3/2025,22,96.75,0.3,219.44,0.00183,True
pump,12/3/2025,23,103.85,0.02,219.89,0.00662,True
pump,12/2/2025,0,101.65,0.32,219.09,0.00852,True
pump,12/2/2025,1,101.02,0.47,221.91,0.00688,True
pump,12/2/2025,2,99.01,0.05,220.82,0.00316,True
pump,12/2/2025,3,101.08,0.36,219.03,0.00574,True
pump,12/2/2025,4,100.49,0.02,220.32,0.00652,True
pump,12/2/2025,5,102.18,0.08,221.76,0.00283,True
pump,12/2/2025,6,99.65,0.21,220.75,0.00239,True
pump,12/2/2025,7,100.83,0.25,219.56,3e-05,True
pump,12/2/2025,8,96.54,0.47,220.67,0.00078,True
pump,12/2/2025,9,102.47,0.42,218.36,0.00547,True
pump,12/2/2025,10,95.82,0.09,221.04,0.00832,True
pump,12/2/2025,11,95.76,0.49,219.86,0.00087,True
pump,12/2/2025,12,97.85,0.23,218.41,0.0068,True
pump,12/2/2025,13,101.88,0.13,221.56,0.00201,True
pump,12/2/2025,14,102.71,0.44,219.86,0.00822,True
pump,12/2/2025,15,100.21,0.27,221.38,0.00827,True
pump,12/2/2025,16,98.8,0.22,219.4,0.00426,True
pump,12/2/2025,17,97.1,0.3,219.25,0.00094,True
pump,12/2/2025,18,104.5,0.03,218.8,0.00116,True
pump,12/2/2025,19,104.01,0.27,219.89,0.00147,True
pump,12/2/2025,20,99.96,0.1,221.09,0.00953,True
pump,12/2/2025,21,98.65,0.29,218.79,0.00161,True
pump,12/2/2025,22,104.53,0.11,220.29,0.00478,True
pump,12/2/2025,23,101.63,0.36,220.53,0.01,True
pump,12/1/2025,0,97.11,0.12,220.41,0.0062,True
pump,12/1/2025,1,103.52,0.07,218.82,0.00668,True
pump,12/1/2025,2,103.79,0.43,219.81,0.00654,True
pump,12/1/2025,3,99.69,0.38,218.11,0.0095,True
pump,12/1/2025,4,103.84,0.03,221.59,0.00556,True
pump,12/1/2025,5,95.62,0.1,218.72,0.00895,True
pump,12/1/2025,6,103.48,0.5,218.92,0.00511,True
pump,12/1/2025,7,102.58,0.03,219.54,0.00814,True
pump,12/1/2025,8,98.05,0.28,219.77,0.0081,True
pump,12/1/2025,9,96.61,0.12,220.46,0.00887,True
pump,12/1/2025,10,101.81,0.27,220.42,0.0011,True
pump,12/1/2025,11,96.37,0.38,219.28,0.00648,True
pump,12/1/2025,12,102.41,0.02,220.73,0.00369,True
pump,12/1/2025,13,101.44,0.39,219.8,0.0077,True
pump,12/1/2025,14,100.86,0.19,218.67,0.00297,True
pump,12/1/2025,15,97.76,0.17,218.94,0.00464,True
pump,12/1/2025,16,104.65,0.13,219.51,0.00472,True
pump,12/1/2025,17,100.6,0.34,218.03,0.00916,True
pump,12/1/2025,18,100.93,0.32,219.25,0.0081,True
pump,12/1/2025,19,98.05,0.09,218.0,0.00983,True
pump,12/1/2025,20,104.53,0.04,219.26,0.00063,True
pump,12/1/2025,21,98.59,0.13,221.73,0.00647,True
pump,12/1/2025,22,100.08,0.48,220.14,0.00765,True
pump,12/1/2025,23,101.14,0.46,218.18,0.00553,True
pump,11/30/2025,0,102.88,0.36,218.61,0.00718,True
pump,11/30/2025,1,99.08,0.21,219.41,0.00626,True
pump,11/30/2025,2,102.3,0.0,220.83,5e-05,True
pump,11/30/2025,3,96.24,0.45,219.5,0.00289,True
pump,11/30/2025,4,95.61,0.32,218.66,0.00862,True
pump,11/30/2025,5,97.43,0.23,221.16,0.00771,True
pump,11/30/2025,6,103.43,0.27,219.88,0.00472,True
pump,11/30/2025,7,96.06,0.02,218.2,9e-05,True
pump,11/30/2025,8,96.27,0.49,220.57,0.00025,True
pump,11/30/2025,9,101.76,0.19,219.45,0.00124,True
pump,11/30/2025,10,100.95,0.36,221.92,0.00364,True
pump,11/30/2025,11,97.15,0.49,221.53,0.00465,True
pump,11/30/2025,12,100.11,0.15,219.28,0.00699,True
pump,11/30/2025,13,98.37,0.11,219.03,0.00297,True
pump,11/30/2025,14,103.1,0.26,221.67,0.00211,True
pump,11/30/2025,15,101.61,0.33,219.71,0.00451,True
pump,11/30/2025,16,103.91,0.14,218.23,0.00176,True
pump,11/30/2025,17,99.78,0.34,220.84,0.0008,True
pump,11/30/2025,18,102.87,0.35,220.39,0.00567,True
pump,11/30/2025,19,98.72,0.47,220.36,0.00014,True
pump,11/30/2025,20,102.5,0.18,219.92,0.00145,True
pump,11/30/2025,21,101.49,0.14,219.34,0.00044,True
pump,11/30/2025,22,97.01,0.29,220.13,0.00131,True
pump,11/30/2025,23,101.53,0.07,220.38,0.00179,True
pump,11/29/2025,0,95.75,0.19,221.72,0.00728,True
pump,11/29/2025,1,97.3,0.43,220.09,0.00929,True
pump,11/29/2025,2,102.59,0.39,219.85,0.00921,True
pump,11/29/2025,3,99.16,0.08,219.44,0.00979,True
pump,11/29/2025,4,96.55,0.46,220.5,0.00501,True
pump,11/29/2025,5,96.67,0.43,218.58,0.001,True
pump,11/29/2025,6,103.65,0.1,221.39,0.00734,True
pump,11/29/2025,7,102.23,0.23,219.38,0.00257,True
pump,11/29/2025,8,103.35,0.25,219.43,0.00854,True
pump,11/29/2025,9,96.64,0.47,220.38,0.00988,True
pump,11/29/2025,10,103.32,0.05,219.7,0.0025,True
pump,11/29/2025,11,96.14,0.22,221.79,0.00224,True
pump,11/29/2025,12,104.28,0.34,218.92,0.00457,True
pump,11/29/2025,13,104.01,0.06,221.96,0.00238,True
pump,11/29/2025,14,97.78,0.27,219.57,0.00395,True
pump,11/29/2025,15,98.59,0.24,218.66,0.00429,True
pump,11/29/2025,16,102.89,0.43,221.99,0.00481,True
pump,11/29/2025,17,102.05,0.02,218.55,0.00768,True
pump,11/29/2025,18,98.06,0.47,218.37,0.00672,True
pump,11/29/2025,19,104.49,0.01,221.32,0.00751,True
pump,11/29/2025,20,100.76,0.48,221.13,0.00286,True
pump,11/29/2025,21,101.57,0.27,218.09,0.00436,True
pump,11/29/2025,22,103.13,0.01,221.8,0.00357,True
pump,11/29/2025,23,101.33,0.12,221.49,0.00227,True
pump,11/28/2025,0,96.11,0.25,219.91,0.00016,True
pump,11/28/2025,1,99.11,0.34,220.09,0.00895,True
pump,11/28/2025,2,96.5,0.21,220.37,0.00017,True
pump,11/28/2025,3,100.4,0.14,220.86,0.00818,True
pump,11/28/2025,4,100.13,0.04,218.36,0.00885,True
pump,11/28/2025,5,103.25,0.45,221.23,0.00712,True
pump,11/28/2025,6,100.18,0.4,219.32,0.00052,True
pump,11/28/2025,7,96.53,0.06,219.29,0.00969,True
pump,11/28/2025,8,98.13,0.16,221.13,0.00085,True
pump,11/28/2025,9,97.86,0.44,218.75,0.00476,True
pump,11/28/2025,10,99.79,0.32,220.45,0.00871,True
pump,11/28/2025,11,96.08,0.18,218.76,0.00804,True
pump,11/28/2025,12,103.89,0.43,221.64,0.00861,True
pump,11/28/2025,13,102.1,0.16,218.44,0.00318,True
pump,11/28/2025,14,101.55,0.32,221.35,0.00163,True
pump,11/28/2025,15,98.08,0.44,221.38,0.00337,True
pump,11/28/2025,16,99.37,0.44,221.13,0.00444,True
pump,11/28/2025,17,98.57,0.15,221.56,0.00541,True
pump,11/28/2025,18,99.16,0.07,218.02,0.0046,True
pump,11/28/2025,19,98.55,0.38,221.34,0.00971,True
pump,11/28/2025,20,99.08,0.32,218.34,0.00363,True
pump,11/28/2025,21,98.93,0.38,220.2,0.00856,True
pump,11/28/2025,22,100.79,0.1,219.87,0.00251,True
pump,11/28/2025,23,103.97,0.5,220.53,0.00105,True
pump,11/27/2025,0,95.93,0.24,220.44,0.00909,True
pump,11/27/2025,1,97.13,0.24,218.95,0.00317,True
pump,11/27/2025,2,98.21,0.06,219.13,0.00024,True
pump,11/27/2025,3,97.87,0.29,218.62,0.00915,True
pump,11/27/2025,4,99.62,0.08,219.99,0.00402,True
pump,11/27/2025,5,104.25,0.01,219.72,0.00367,True
pump,11/27/2025,6,102.02,0.36,220.34,0.00785,True
pump,11/27/2025,7,100.85,0.14,221.0,0.0003,True
pump,11/27/2025,8,101.91,0.24,218.53,0.00868,True
pump,11/27/2025,9,101.7,0.49,218.69,0.00264,True
pump,11/27/2025,10,98.23,0.32,221.78,0.00806,True
pump,11/27/2025,11,100.1,0.05,221.36,0.00532,True
pump,11/27/2025,12,96.12,0.48,220.33,0.00818,True
pump,11/27/2025,13,104.11,0.01,218.37,0.00146,True
pump,11/27/2025,14,104.0,0.36,221.68,0.0054,True
pump,11/27/2025,15,97.45,0.42,219.92,0.00273,True
pump,11/27/2025,16,98.68,0.25,221.36,0.00973,True
pump,11/27/2025,17,102.36,0.14,219.86,0.00609,True
pump,11/27/2025,18,95.93,0.09,220.15,0.00055,True
pump,11/27/2025,19,104.99,0.02,221.14,0.00099,True
pump,11/27/2025,20,102.2,0.18,219.26,0.00608,True
pump,11/27/2025,21,98.59,0.35,221.92,0.00569,True
pump,11/27/2025,22,97.34,0.32,221.63,0.00069,True
pump,11/27/2025,23,104.58,0.48,220.68,0.00553,True
pump,11/26/2025,0,100.19,0.38,221.7,0.00475,True
pump,11/26/2025,1,99.62,0.37,220.34,0.0061,True
pump,11/26/2025,2,103.53,0.27,218.93,0.00621,True
pump,11/26/2025,3,104.9,0.19,220.7,0.00243,True
pump,11/26/2025,4,99.94,0.29,220.71,0.00248,True
pump,11/26/2025,5,96.84,0.24,218.59,0.0072,True
pump,11/26/2025,6,100.4,0.45,220.1,7e-05,True
pump,11/26/2025,7,100.27,0.47,220.78,0.00019,True
pump,11/26/2025,8,100.82,0.44,219.04,0.00513,True
pump,11/26/2025,9,104.65,0.39,219.42,0.00178,True
pump,11/26/2025,10,97.15,0.4,220.57,0.00416,True
pump,11/26/2025,11,98.28,0.41,219.73,0.00767,True
pump,11/26/2025,12,99.7,0.25,221.0,0.00716,True
pump,11/26/2025,13,101.35,0.14,218.84,0.00628,True
pump,11/26/2025,14,102.72,0.41,218.82,0.00354,True
pump,11/26/2025,15,100.78,0.24,218.77,0.0035,True
pump,11/26/2025,16,96.46,0.23,219.03,0.00659,True
pump,11/26/2025,17,97.82,0.19,218.13,0.00172,True
pump,11/26/2025,18,104.84,0.06,221.93,0.00887,True
pump,11/26/2025,19,104.35,0.1,221.55,0.00471,True
pump,11/26/2025,20,103.43,0.31,219.62,0.009,True
pump,11/26/2025,21,104.08,0.5,218.93,0.0063,True
pump,11/26/2025,22,100.64,0.17,221.1,0.00203,True
pump,11/26/2025,23,95.51,0.02,221.76,0.00749,True
pump,11/25/2025,0,103.4,0.24,220.23,0.00862,True
pump,11/25/2025,1,104.85,0.12,218.3,0.00918,True
pump,11/25/2025,2,104.22,0.21,221.2,0.00257,True
pump,11/25/2025,3,95.26,0.22,218.35,0.00869,True
pump,11/25/2025,4,104.21,0.17,218.62,0.00421,True
pump,11/25/2025,5,97.66,0.25,220.39,0.00497,True
pump,11/25/2025,6,95.61,0.24,218.44,0.00236,True
pump,11/25/2025,7,97.94,0.29,220.9,0.00625,True
pump,11/25/2025,8,97.69,0.22,221.98,0.00989,True
pump,11/25/2025,9,100.85,0.3,218.17,0.00877,True
pump,11/25/2025,10,99.07,0.22,220.54,0.00877,True
pump,11/25/2025,11,99.95,0.2,220.55,0.00932,True
pump,11/25/2025,12,102.56,0.22,219.12,0.00176,True
pump,11/25/2025,13,103.91,0.05,220.37,0.00157,True
pump,11/25/2025,14,100.58,0.15,218.15,0.00488,True
pump,11/25/2025,15,95.37,0.43,220.84,0.00101,True
pump,11/25/2025,16,102.01,0.35,220.12,0.009,True
pump,11/25/2025,17,102.02,0.16,218.16,0.00597,True
pump,11/25/2025,18,95.45,0.39,221.44,0.0074,True
pump,11/25/2025,19,102.23,0.31,219.05,0.00024,True
pump,11/25/2025,20,97.08,0.12,220.01,0.00429,True
pump,11/25/2025,21,99.83,0.45,219.13,0.00753,True
pump,11/25/2025,22,101.94,0.21,219.17,0.00111,True
pump,11/25/2025,23,97.18,0.11,221.02,0.00469,True
pump,11/24/2025,0,103.9,0.34,221.98,0.0083,True
pump,11/24/2025,1,96.8,0.41,219.76,0.00867,True
pump,11/24/2025,2,96.74,0.45,221.67,0.00574,True
